block_number,transaction_index,log_index,transaction_hash,erc20,from_address,to_address,value_binary,value_string,value_f64,chain_id
22816639,0,1,0x51bd3b9553684ec8abb968c411b163b44c48155a1114a0334a32957fb2d766bb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7518994dcf289ee68c1a1a27c61690c8eaba5f91,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x000000000000000000000000000000000000000000000000026d772b5ab7a5ac,174926988626601388,1.7492698862660138e17,1
22816639,0,2,0x51bd3b9553684ec8abb968c411b163b44c48155a1114a0334a32957fb2d766bb,0x69d0c8d36f30cbac672f64445ee27d81823ed1f7,0xa53476642994ada66e59e7cc9f7754a3862a44c2,0x7518994dcf289ee68c1a1a27c61690c8eaba5f91,0x0000000000000000000000000000000000000000001626abc7d70c09eca665ff,26778986751099062999999999,2.6778986751099063e25,1
22816639,1,6,0x1844ff32ca39561757ab8c565ef0601334716d03e9266969ea9ea63e9e27e1ad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7518994dcf289ee68c1a1a27c61690c8eaba5f91,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x0000000000000000000000000000000000000000000000000342e60e86c04510,235003080641365264,2.3500308064136525e17,1
22816639,1,7,0x1844ff32ca39561757ab8c565ef0601334716d03e9266969ea9ea63e9e27e1ad,0x69d0c8d36f30cbac672f64445ee27d81823ed1f7,0x7c563c8cfdf21d6b272672a2e3a020d3ba04cb32,0x7518994dcf289ee68c1a1a27c61690c8eaba5f91,0x000000000000000000000000000000000000000000220838b6295c69350742b2,41142302942552672715621042,4.114230294255268e25,1
22816639,2,11,0x17f72bad614b507c554909ee3b8b0973db1fd981adef2c9a4471605929e2f128,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x00000000000000000000000000000000000000000000000002c68af0bb140000,200000000000000000,2e17,1
22816639,2,12,0x17f72bad614b507c554909ee3b8b0973db1fd981adef2c9a4471605929e2f128,0x6908f485c04b8388377ad1a320cb735c2d2d4ac0,0x6445c0318e45e2249a6df18bd4b5399b14e96374,0x0c359d16ef4e2f6bd5cb60fada008bf76b244773,0x00000000000000000000000000000000000000000005915d2fe60774a88f828d,6731091236742461469459085,6.731091236742462e24,1
22816639,2,13,0x17f72bad614b507c554909ee3b8b0973db1fd981adef2c9a4471605929e2f128,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x6445c0318e45e2249a6df18bd4b5399b14e96374,0x00000000000000000000000000000000000000000000000002c68af0bb140000,200000000000000000,2e17,1
22816639,3,16,0xb4d75c71e01a21eefe7cf164384c56665db4c17b2a309d1d143c7bb3b0dbbd0a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x00000000000000000000000000000000000000000000000002c68af0bb140000,200000000000000000,2e17,1
22816639,3,17,0xb4d75c71e01a21eefe7cf164384c56665db4c17b2a309d1d143c7bb3b0dbbd0a,0x698abc527d583a57b6f9c4bb228b06c2b9abeec1,0x033c765dbd4572ceae2addab35e886de4bb90f09,0xadcf97e4dcaff128c15c9f422f15ba04090aef3f,0x00000000000000000000000000000000000000000022810a48a07905b774cb16,41712852843944145732291350,4.171285284394415e25,1
22816639,3,18,0xb4d75c71e01a21eefe7cf164384c56665db4c17b2a309d1d143c7bb3b0dbbd0a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x033c765dbd4572ceae2addab35e886de4bb90f09,0x00000000000000000000000000000000000000000000000002c68af0bb140000,200000000000000000,2e17,1
22816639,4,21,0x4ea39228bbb90078a3eaeb31621910f376776284fd79a8c19f49ad88403d617f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x000000000000000000000000000000000000000000000000016345785d8a0000,100000000000000000,1e17,1
22816639,4,22,0x4ea39228bbb90078a3eaeb31621910f376776284fd79a8c19f49ad88403d617f,0x6908f485c04b8388377ad1a320cb735c2d2d4ac0,0x6445c0318e45e2249a6df18bd4b5399b14e96374,0xf03ac80dce48957f09b8355793a41c6b58154d67,0x00000000000000000000000000000000000000000002aa06188acd64d26bf454,3220766390233176900105300,3.220766390233177e24,1
22816639,4,23,0x4ea39228bbb90078a3eaeb31621910f376776284fd79a8c19f49ad88403d617f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x6445c0318e45e2249a6df18bd4b5399b14e96374,0x000000000000000000000000000000000000000000000000016345785d8a0000,100000000000000000,1e17,1
22816639,5,26,0x1bfe538e461cf04794c908c9f8a126eab49b09951b9bf9ee55a1da2029b11ca6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x00000000000000000000000000000000000000000000000000b1a2bc2ec50000,50000000000000000,5e16,1
22816639,5,27,0x1bfe538e461cf04794c908c9f8a126eab49b09951b9bf9ee55a1da2029b11ca6,0x698d9093e21325deeee4ab0a3ace47e366a08555,0xcb3e83055c83591973e058c3f775e78e4e569b27,0x0260bb4a2825bfee480bfe95f7bd6445cea59be7,0x00000000000000000000000000000000000000000005e5eeda0c725ec0c7dc89,7130457059798788776385673,7.130457059798789e24,1
22816639,5,28,0x1bfe538e461cf04794c908c9f8a126eab49b09951b9bf9ee55a1da2029b11ca6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0xcb3e83055c83591973e058c3f775e78e4e569b27,0x00000000000000000000000000000000000000000000000000b1a2bc2ec50000,50000000000000000,5e16,1
22816639,6,31,0xf2be1849e97b0de4684498be3b780e0c390723e291c3124e99ce93527e3ee691,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x00000000000000000000000000000000000000000000000002c68af0bb140000,200000000000000000,2e17,1
22816639,6,32,0xf2be1849e97b0de4684498be3b780e0c390723e291c3124e99ce93527e3ee691,0x81ba3931816759d3fbb4a98a448a0dfdcd2a89bc,0xec215dfc360c2cfe3447467e8966336498dfac35,0x79f46e1d27f8d0499c480f4f42fbefb36d9e77bc,0x000000000000000000000000000000000000000000002c8c38cb3fe941ff5b38,210370761851541190040376,2.103707618515412e23,1
22816639,6,33,0xf2be1849e97b0de4684498be3b780e0c390723e291c3124e99ce93527e3ee691,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0xec215dfc360c2cfe3447467e8966336498dfac35,0x00000000000000000000000000000000000000000000000002c68af0bb140000,200000000000000000,2e17,1
22816639,7,36,0x5ed0c33929ced10ef7ac28774c4b967b68c064db90ca8ca58fb8e77d9d9ec370,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x00000000000000000000000000000000000000000000000001f161421c8e0014,140000000000000020,1.4000000000000002e17,1
22816639,7,37,0x5ed0c33929ced10ef7ac28774c4b967b68c064db90ca8ca58fb8e77d9d9ec370,0x6908f485c04b8388377ad1a320cb735c2d2d4ac0,0x6445c0318e45e2249a6df18bd4b5399b14e96374,0xe7e7b279df51e0d4fd68a06faf754f8b2267a9a4,0x000000000000000000000000000000000000000000039a9eb5fd5fd6d64e30f8,4356949596512525292024056,4.3569495965125255e24,1
22816639,7,38,0x5ed0c33929ced10ef7ac28774c4b967b68c064db90ca8ca58fb8e77d9d9ec370,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0x6445c0318e45e2249a6df18bd4b5399b14e96374,0x00000000000000000000000000000000000000000000000001f161421c8e0014,140000000000000020,1.4000000000000002e17,1
22816639,11,44,0x83ab927d8c4d4bc9422795b607d09b8e92ceedf76e48ed7318e9ab808d2e6b37,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe5964ace45aacd01cf5f97ec93ee782878c121d7,0x00000000000000000000000000000000000000000000000004cf03ea06ac4000,346500000000000000,3.465e17,1
22816639,11,45,0x83ab927d8c4d4bc9422795b607d09b8e92ceedf76e48ed7318e9ab808d2e6b37,0x182cb4588c8042aed9860ba0ec7f4f05102ff191,0xe5964ace45aacd01cf5f97ec93ee782878c121d7,0xae0c12968eb0d8a97e868bda98569a7bb1796fb4,0x00000000000000000000000000000000000000000000000150facb697ab8f240,24281943994812396096,2.4281943994812396e19,1
22816639,12,49,0x5c668414051cc156af9e29e5c4f688e3c15c3ee92c931db7524d2544fe1c7572,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x00ed47ce6b6459316fd5aa87fcab8282bb937b33,0x00000000000000000000000000000000000000000000000000afdbfcdc61c000,49500000000000000,4.95e16,1
22816639,12,50,0x5c668414051cc156af9e29e5c4f688e3c15c3ee92c931db7524d2544fe1c7572,0x10eef9176deb93f15a18a042087fd80dc9cfc746,0x00ed47ce6b6459316fd5aa87fcab8282bb937b33,0xa227493c7c8ac4e9cd9b6ecad0d95179b9ae7537,0x0000000000000000000000000000000000000000000000000005f547f725b27f,1677064321479295,1677064321479295.0,1
22816639,13,53,0x8e6ed880dafe59dbd032633537067e856d44f6892d319734cbabf978b2868b3e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x033c765dbd4572ceae2addab35e886de4bb90f09,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0x00000000000000000000000000000000000000000000000000cd75b9563c8b02,57831809101892354,5.783180910189235e16,1
22816639,13,54,0x8e6ed880dafe59dbd032633537067e856d44f6892d319734cbabf978b2868b3e,0x698abc527d583a57b6f9c4bb228b06c2b9abeec1,0x1f8364872ee9c62115a7627407a15c79bea418f1,0x033c765dbd4572ceae2addab35e886de4bb90f09,0x00000000000000000000000000000000000000000009a8881df0ff2ed645896c,11676200860352585606203756,1.1676200860352586e25,1
22816639,14,61,0x3ac80227d7ac1610e36895eda77baa5a6b378cd5227712aad8980887b8689bff,0x698d9093e21325deeee4ab0a3ace47e366a08555,0xcb3e83055c83591973e058c3f775e78e4e569b27,0xcd8a6fc7ffd1369e566ab8985d06c48445441208,0x000000000000000000000000000000000000000000039525e6c4b2e577194498,4331109222934614688482456,4.331109222934615e24,1
22816639,14,62,0x3ac80227d7ac1610e36895eda77baa5a6b378cd5227712aad8980887b8689bff,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xcb3e83055c83591973e058c3f775e78e4e569b27,0x000000000000000000000000000000000000000000000000006e9405c8a25000,31125000000000000,3.1125e16,1
22816639,16,65,0xc1b5f942e12fa93fe5488349ca0d9bdb44b78374a40100d966bd5c30bd6a1e38,0x6982508145454ce325ddbe47a25d4ec3d2311933,0x4adbb60f53c77a36ad0551f8cbd83df57877ce1b,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x000000000000000000000000000000000000000000208b8278eb567a06c564f6,39344441958669582694966518,3.934444195866958e25,1
22816639,16,67,0xc1b5f942e12fa93fe5488349ca0d9bdb44b78374a40100d966bd5c30bd6a1e38,0x6982508145454ce325ddbe47a25d4ec3d2311933,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x5141b82f5ffda4c6fe1e372978f1c5427640a190,0x00000000000000000000000000000000000000000020429be4057047adc07799,39000178091531223846385561,3.9000178091531225e25,1
22816639,16,70,0xc1b5f942e12fa93fe5488349ca0d9bdb44b78374a40100d966bd5c30bd6a1e38,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x67336cec42645f55059eff241cb02ea5cc52ff86,0x5141b82f5ffda4c6fe1e372978f1c5427640a190,0x000000000000000000000000000000000000000000000000022ae3b9212c4d02,156187521362709762,1.5618752136270976e17,1
22816639,16,71,0xc1b5f942e12fa93fe5488349ca0d9bdb44b78374a40100d966bd5c30bd6a1e38,0x6982508145454ce325ddbe47a25d4ec3d2311933,0x5141b82f5ffda4c6fe1e372978f1c5427640a190,0x67336cec42645f55059eff241cb02ea5cc52ff86,0x00000000000000000000000000000000000000000020429be4057047adc07799,39000178091531223846385561,3.9000178091531225e25,1
22816639,16,76,0xc1b5f942e12fa93fe5488349ca0d9bdb44b78374a40100d966bd5c30bd6a1e38,0x27054b13b1b798b345b591a4d22e6562d47ea75a,0x000000000004444c5dc75cb358380d2e3de08a90,0x1111111254eeb25477b68fb85ed929f73a960582,0x0000000000000000000000000000000000000000000000000000000005105fb7,84959159,84959159.0,1
22816639,16,77,0xc1b5f942e12fa93fe5488349ca0d9bdb44b78374a40100d966bd5c30bd6a1e38,0x27054b13b1b798b345b591a4d22e6562d47ea75a,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x0000000000000000000000000000000000000000000000000000000005105fb7,84959159,84959159.0,1
22816639,16,78,0xc1b5f942e12fa93fe5488349ca0d9bdb44b78374a40100d966bd5c30bd6a1e38,0x6982508145454ce325ddbe47a25d4ec3d2311933,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x4acb6c4321253548a7d4bb9c84032cc4ee04bfd7,0x0000000000000000000000000000000000000000000048e694e5e6325904ed5d,344263867138358848580957,3.442638671383588e23,1
22816639,16,79,0xc1b5f942e12fa93fe5488349ca0d9bdb44b78374a40100d966bd5c30bd6a1e38,0x27054b13b1b798b345b591a4d22e6562d47ea75a,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x4adbb60f53c77a36ad0551f8cbd83df57877ce1b,0x0000000000000000000000000000000000000000000000000000000005105fb7,84959159,84959159.0,1
22816639,17,81,0x5354cb7c2310ad20bb02c2024f1c93b133b5d49630e3204c878ee403a54f8e63,0x817162975186d4d53dbf5a7377dd45376e2d2fc5,0x7a0c2e032231499295b722f83692059cb6e3b5b5,0xbe69eb8ee10b3b51f9cdb4aa0d4c7fe83971a650,0x0000000000000000000000000000000000000000000004c754a49cfdd2466e09,22566467174556116610569,2.2566467174556116e22,1
22816639,17,82,0x5354cb7c2310ad20bb02c2024f1c93b133b5d49630e3204c878ee403a54f8e63,0xdac17f958d2ee523a2206206994597c13d831ec7,0xbe69eb8ee10b3b51f9cdb4aa0d4c7fe83971a650,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0x0000000000000000000000000000000000000000000000000000000022ca9749,583702345,583702345.0,1
22816639,17,85,0x5354cb7c2310ad20bb02c2024f1c93b133b5d49630e3204c878ee403a54f8e63,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0x000000000000000000000000000000000000000000000000034a058cbe6d9d0a,237008032438787338,2.3700803243878733e17,1
22816639,17,88,0x5354cb7c2310ad20bb02c2024f1c93b133b5d49630e3204c878ee403a54f8e63,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0x000000fee13a103a10d593b9ae06b3e05f2e7e1c,0x00000000000000000000000000000000000000000000000000021ae4d4f4c108,592520081096968,592520081096968.0,1
22816639,18,90,0x30e768f3f518a63ed2ae6fd1fb96df92c810e63fc4514d7218651f284fa19752,0xc9ebb2c9b9e5059a85615c743cc927db507cfdaf,0x0000000000000000000000000000000000000000,0x5499e10c9fed70a5ce742b2cd3e13226c66298d4,0x0000000000000000000000000000000000000000033b2e3c9fd0803ce8000000,1000000000000000000000000000,1e27,1
22816639,19,91,0x8f74473be082ca477a292cd8fdbd561a7334cd8e0f2120d295d66d78f508eb1a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x410ae7b2af6c73226927b64b03bc8c6919d4039a,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0x00000000000000000000000000000000000000000000000001623a87f26b35b4,99706497317680564,9.970649731768056e16,1
22816639,19,92,0x8f74473be082ca477a292cd8fdbd561a7334cd8e0f2120d295d66d78f508eb1a,0xc4d68acfdf0160cb8f21f50ea2c05926dd2b9d1d,0xd77953a80ce3cd527bada0de475c1185579abc2b,0x410ae7b2af6c73226927b64b03bc8c6919d4039a,0x0000000000000000000000000000000000000000000630ac98ccad2508ce3056,7483412359211759648518230,7.48341235921176e24,1
22816639,20,99,0x26c5a8bed8792c7ec476c53644f45f7ae1c6ce8fc64cf363a79e34aeadad2e71,0x69fa6e8f2ff28d66ebbb781d2f29f0896492568d,0x3067f8aa843702e6ef1e7336048989d642bed0f7,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0x00000000000000000000000000000000000000000000032adf9e10a1bfd8d722,14957976034508409460514,1.495797603450841e22,1
22816639,20,100,0x26c5a8bed8792c7ec476c53644f45f7ae1c6ce8fc64cf363a79e34aeadad2e71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0x3067f8aa843702e6ef1e7336048989d642bed0f7,0x00000000000000000000000000000000000000000000000000027ca57357c000,700000000000000,700000000000000.0,1
22816639,20,102,0x26c5a8bed8792c7ec476c53644f45f7ae1c6ce8fc64cf363a79e34aeadad2e71,0x69fa6e8f2ff28d66ebbb781d2f29f0896492568d,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0x000000fee13a103a10d593b9ae06b3e05f2e7e1c,0x00000000000000000000000000000000000000000000000206f583e1af331a23,37394940086271023651,3.7394940086271025e19,1
22816639,20,103,0x26c5a8bed8792c7ec476c53644f45f7ae1c6ce8fc64cf363a79e34aeadad2e71,0x69fa6e8f2ff28d66ebbb781d2f29f0896492568d,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0xb5ad01603a45382c128fb9b7d150d7585323ab63,0x000000000000000000000000000000000000000000000328d8a88cc010a5bcff,14920581094422138436863,1.4920581094422138e22,1
22816639,21,104,0xda91400765d8116f429296816256b183426c5abb0bfe5c03ec0c27b2cd841673,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0c1fcb34a27feeb32eff8452f1dfa4e1eb16111c,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0x00000000000000000000000000000000000000000000000002412ea1bf2f6030,162462333794213936,1.6246233379421395e17,1
22816639,21,105,0xda91400765d8116f429296816256b183426c5abb0bfe5c03ec0c27b2cd841673,0x883f46033947b92df4140b37386725d6e3faa69a,0x3babe03f635b7a7d756b1b10f1dd977bdcc27192,0x0c1fcb34a27feeb32eff8452f1dfa4e1eb16111c,0x00000000000000000000000000000000000000000002135e1acc5fcd25ca5efa,2509312527370385248378618,2.509312527370385e24,1
22816639,21,107,0xda91400765d8116f429296816256b183426c5abb0bfe5c03ec0c27b2cd841673,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0x000000fee13a103a10d593b9ae06b3e05f2e7e1c,0x00000000000000000000000000000000000000000000000000017165863ceb1e,406155834485534,406155834485534.0,1
22816639,22,111,0x7d8eb563614b99d0d79ccc597582ae444ab3c6f47ace6e83d2c3064e261b6e5a,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,0xd3c5c746a729bc3fa2f4bed50711a6fe820b3795,0x000000000000000000000000000000000000000000000000000000009ea53149,2661626185,2661626185.0,1
22816639,22,112,0x7d8eb563614b99d0d79ccc597582ae444ab3c6f47ace6e83d2c3064e261b6e5a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6088d94c5a40cecd3ae2d4e0710ca687b91c61d0,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,0x0000000000000000000000000000000000000000000000000f10bd3b448b75c0,1085575572447000000,1.085575572447e18,1
22816639,27,121,0xd983f619cf5eb5363dcface7846b13e603479bc99361719573e6e0e8aebab76a,0x7636d8722fdf7cd34232a915e48e96aa3eb386bf,0x97a29cae634f85b25c8ee7aeb2dec2583ba30fb1,0x83518063ae1f94376743273ad2c72199cf10d6f0,0x0000000000000000000000000000000000000000000000001d03fcfc92fc2872,2090792813757999218,2.090792813757999e18,1
22816639,28,126,0x7065b5c018397cc26612f25e71b3ea75f735755d04c6bf0ead4249a5bb96329b,0x5fefd7069a7d91d01f269dade14526ccf3487810,0x19d02acc8c4cfc19ed0483cfee08af09ce592252,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000cc787a,13400186,13400186.0,1
22816639,28,128,0x7065b5c018397cc26612f25e71b3ea75f735755d04c6bf0ead4249a5bb96329b,0x657e8c867d8b37dcc18fa4caead9c45eb088c642,0x5fefd7069a7d91d01f269dade14526ccf3487810,0x19d02acc8c4cfc19ed0483cfee08af09ce592252,0x0000000000000000000000000000000000000000000000000000000000cc7889,13400201,13400201.0,1
22816639,29,131,0xf1f20ebb4f5820e70552a97daa06b30124b10b540f45113a1fa712a092108222,0x10eef9176deb93f15a18a042087fd80dc9cfc746,0xedc5605b1b8e330e97c955521933642e09f1ae6f,0x00ed47ce6b6459316fd5aa87fcab8282bb937b33,0x0000000000000000000000000000000000000000000000000000cffcd4632d47,228684801977671,228684801977671.0,1
22816639,29,133,0xf1f20ebb4f5820e70552a97daa06b30124b10b540f45113a1fa712a092108222,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00ed47ce6b6459316fd5aa87fcab8282bb937b33,0x6088d94c5a40cecd3ae2d4e0710ca687b91c61d0,0x000000000000000000000000000000000000000000000000001828c814c84538,6800239248295224,6800239248295224.0,1
22816639,29,136,0xf1f20ebb4f5820e70552a97daa06b30124b10b540f45113a1fa712a092108222,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6088d94c5a40cecd3ae2d4e0710ca687b91c61d0,0x5703b683c7f928b721ca95da988d73a3299d4757,0x000000000000000000000000000000000000000000000000001828c814c84538,6800239248295224,6800239248295224.0,1
22816639,31,140,0xd337ffcb2cce85fe0a2d3caedbf4116e05968c12577f3b504d88fef3663ec4f5,0xd8912c10681d8b21fd3742244f44658dba12264e,0xd91efec7e42f80156d1d9f660a69847188950747,0x33d4a9f25d488c61a3e6b76d687e0d9f21c519bc,0x00000000000000000000000000000000000000000000001053fd5c2c8ba80000,301200000000000000000,3.012e20,1
22816639,31,141,0xd337ffcb2cce85fe0a2d3caedbf4116e05968c12577f3b504d88fef3663ec4f5,0x514910771af9ca656af840dff83e8264ecf986ca,0xd91efec7e42f80156d1d9f660a69847188950747,0x7f36d7b12b5945cc31a280fd199ed3bfd53421c4,0x00000000000000000000000000000000000000000000000093e2127dd70a4000,10656100000000000000,1.06561e19,1
22816639,31,142,0xd337ffcb2cce85fe0a2d3caedbf4116e05968c12577f3b504d88fef3663ec4f5,0x3106a0a076bedae847652f42ef07fd58589e001f,0xd91efec7e42f80156d1d9f660a69847188950747,0x8ed0ca17bcb6b36e5564f4058a0f207890e8a4f6,0x000000000000000000000000000000000000000000000046902949827ef60000,1301660000000000000000,1.30166e21,1
22816639,31,143,0xd337ffcb2cce85fe0a2d3caedbf4116e05968c12577f3b504d88fef3663ec4f5,0xdac17f958d2ee523a2206206994597c13d831ec7,0xd91efec7e42f80156d1d9f660a69847188950747,0x0c19f7b8dde516cd098c6889a22441a96978f89e,0x000000000000000000000000000000000000000000000000000000000e8b2500,244000000,244000000.0,1
22816639,31,144,0xd337ffcb2cce85fe0a2d3caedbf4116e05968c12577f3b504d88fef3663ec4f5,0xdac17f958d2ee523a2206206994597c13d831ec7,0xd91efec7e42f80156d1d9f660a69847188950747,0xb2d9b0119ca8e5d7b683c6added59a8fd0f8b782,0x0000000000000000000000000000000000000000000000000000000076a49ea0,1990500000,1990500000.0,1
22816639,31,145,0xd337ffcb2cce85fe0a2d3caedbf4116e05968c12577f3b504d88fef3663ec4f5,0xdac17f958d2ee523a2206206994597c13d831ec7,0xd91efec7e42f80156d1d9f660a69847188950747,0x9049bb0b8239174223f3a0ce058368f30c11e863,0x000000000000000000000000000000000000000000000000000000005302e290,1392698000,1392698000.0,1
22816639,38,147,0x770bc0ba11e11e266b269c82de88bf46b12f95f58010accb857a5e14b204e056,0xdac17f958d2ee523a2206206994597c13d831ec7,0x559432e18b281731c054cd703d4b49872be4ed53,0xdc360b9c70b1e403be4fb412137a3c545203111c,0x00000000000000000000000000000000000000000000000000000002540469f0,9999510000,9999510000.0,1
22816639,39,148,0x08bbd87a67287de26b09b61afdb9d6a4847ec20d33b744dd9c0e7c0dd27d9363,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x2540b3f73c7f56a2edaab0a9826f8d773209b75e,0x000000000000000000000000000000000000000000000000000000000589b1b0,92910000,92910000.0,1
22816639,40,149,0x79121b3183a2d5e06154f86351471f91f628085a60c24f6fa2e80d541f7ed10a,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0e23b92a31f5b4f0b8426905bcd2f553b843cef5,0x079d3d5a97e98babb8fbbd3c079e7060b30a6d6d,0x0000000000000000000000000000000000000000000000000000000005f5e100,100000000,100000000.0,1
22816639,41,150,0x82db46b89ba3e3494acf91846742acb5cfb246cd5a6352d1ce5e8c4cf8080589,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa4bf22b0a60895ee91ac379bad34bc1472b14b1b,0x4c4a15758210afb114c77a4c9d16268f63bb9e63,0x000000000000000000000000000000000000000000000000000000001e48aaa8,508078760,508078760.0,1
22816639,42,151,0x14acbcf11a909d3dc7a4889df76ce27dad4827e95ec56eda8910c6a0320430b3,0xdac17f958d2ee523a2206206994597c13d831ec7,0xff28cd38f3da05ed2be5bcc06405f3209cf8c62b,0xbca3039a18c0d2f2f84ba8a028c67290bc045afa,0x0000000000000000000000000000000000000000000000000000000006671a78,107420280,107420280.0,1
22816639,44,153,0xa866c73385326d16cc4f09061d4859e3689edde40b73c46bccda617c9ff5732a,0xae1e1b4d8f590371b77bee27257ef038d4b835a1,0xc68ee5dab18b06765098851189773c9dee3458f7,0x80b11a4c95f5bb7b0acba968c506fa6c4eea5412,0x00000000000000000000000000000000000000000000000029a2241af62c0000,3000000000000000000,3e18,1
22816639,46,155,0x3034be366fccd7c38f3ba74489c5ad0aecfe85e355d53e2edd24f3bfd3af2eb1,0xdac17f958d2ee523a2206206994597c13d831ec7,0x28c6c06298d514db089934071355e5743bf21d60,0x8bf6b753f830d21845b5e69acc3540d772dc33b9,0x000000000000000000000000000000000000000000000000000000a2fb3115c0,699999000000,699999000000.0,1
